"","datazone","year","type","count"
"58995","S01004922",2001,"roman_catholic",148
"58996","S01004922",2001,"other_christian",18
"58997","S01004922",2001,"buddhist",0
"58998","S01004922",2001,"hindu",0
"58999","S01004922",2001,"jewish",0
"59000","S01004922",2001,"muslim",4
"59001","S01004922",2001,"sikh",0
"59002","S01004922",2001,"another_religion",3
"59003","S01004922",2001,"none",217
"59004","S01004922",2001,"not_announced",23
"59005","S01004923",2001,"all_people",961
"59006","S01004923",2001,"church_of_scotland",320
"59007","S01004923",2001,"roman_catholic",248
"59008","S01004923",2001,"other_christian",71
"59009","S01004923",2001,"buddhist",10
"59010","S01004923",2001,"hindu",0
"59011","S01004923",2001,"jewish",0
"59012","S01004923",2001,"muslim",0
"59013","S01004923",2001,"sikh",0
"59014","S01004923",2001,"another_religion",2
"59015","S01004923",2001,"none",269
"59016","S01004923",2001,"not_announced",41
"59017","S01004924",2001,"all_people",868
"59018","S01004924",2001,"church_of_scotland",347
"59019","S01004924",2001,"roman_catholic",228
"59020","S01004924",2001,"other_christian",28
"59021","S01004924",2001,"buddhist",3
"59022","S01004924",2001,"hindu",0
"59023","S01004924",2001,"jewish",0
"59024","S01004924",2001,"muslim",5
"59025","S01004924",2001,"sikh",0
"59026","S01004924",2001,"another_religion",4
"59027","S01004924",2001,"none",213
"59028","S01004924",2001,"not_announced",40
"59029","S01004925",2001,"all_people",551
"59030","S01004925",2001,"church_of_scotland",258
"59031","S01004925",2001,"roman_catholic",108
"59032","S01004925",2001,"other_christian",23
"59033","S01004925",2001,"buddhist",0
"59034","S01004925",2001,"hindu",0
"59035","S01004925",2001,"jewish",0
"59036","S01004925",2001,"muslim",5
"59037","S01004925",2001,"sikh",0
"59038","S01004925",2001,"another_religion",2
"59039","S01004925",2001,"none",132
"59040","S01004925",2001,"not_announced",23
"59041","S01004926",2001,"all_people",950
"59042","S01004926",2001,"church_of_scotland",321
"59043","S01004926",2001,"roman_catholic",209
"59044","S01004926",2001,"other_christian",51
"59045","S01004926",2001,"buddhist",8
"59046","S01004926",2001,"hindu",7
"59047","S01004926",2001,"jewish",3
"59048","S01004926",2001,"muslim",39
"59049","S01004926",2001,"sikh",5
"59050","S01004926",2001,"another_religion",3
"59051","S01004926",2001,"none",264
"59052","S01004926",2001,"not_announced",40
"59053","S01004927",2001,"all_people",1190
"59054","S01004927",2001,"church_of_scotland",446
"59055","S01004927",2001,"roman_catholic",275
"59056","S01004927",2001,"other_christian",57
"59057","S01004927",2001,"buddhist",0
"59058","S01004927",2001,"hindu",0
"59059","S01004927",2001,"jewish",0
"59060","S01004927",2001,"muslim",3
"59061","S01004927",2001,"sikh",2
"59062","S01004927",2001,"another_religion",7
"59063","S01004927",2001,"none",365
"59064","S01004927",2001,"not_announced",35
"59065","S01004928",2001,"all_people",1350
"59066","S01004928",2001,"church_of_scotland",478
"59067","S01004928",2001,"roman_catholic",266
"59068","S01004928",2001,"other_christian",123
"59069","S01004928",2001,"buddhist",0
"59070","S01004928",2001,"hindu",0
"59071","S01004928",2001,"jewish",0
"59072","S01004928",2001,"muslim",5
"59073","S01004928",2001,"sikh",0
"59074","S01004928",2001,"another_religion",18
"59075","S01004928",2001,"none",355
"59076","S01004928",2001,"not_announced",105
"59077","S01004929",2001,"all_people",705
"59078","S01004929",2001,"church_of_scotland",278
"59079","S01004929",2001,"roman_catholic",193
"59080","S01004929",2001,"other_christian",37
"59081","S01004929",2001,"buddhist",0
"59082","S01004929",2001,"hindu",0
"59083","S01004929",2001,"jewish",1
"59084","S01004929",2001,"muslim",9
"59085","S01004929",2001,"sikh",0
"59086","S01004929",2001,"another_religion",0
"59087","S01004929",2001,"none",165
"59088","S01004929",2001,"not_announced",22
"59089","S01004930",2001,"all_people",642
"59090","S01004930",2001,"church_of_scotland",194
"59091","S01004930",2001,"roman_catholic",266
"59092","S01004930",2001,"other_christian",36
"59093","S01004930",2001,"buddhist",0
"59094","S01004930",2001,"hindu",1
"59095","S01004930",2001,"jewish",0
"59096","S01004930",2001,"muslim",0
"59097","S01004930",2001,"sikh",0
"59098","S01004930",2001,"another_religion",0
"59099","S01004930",2001,"none",114
"59100","S01004930",2001,"not_announced",31
"59101","S01004931",2001,"all_people",1036
"59102","S01004931",2001,"church_of_scotland",290
"59103","S01004931",2001,"roman_catholic",449
"59104","S01004931",2001,"other_christian",71
"59105","S01004931",2001,"buddhist",1
"59106","S01004931",2001,"hindu",0
"59107","S01004931",2001,"jewish",0
"59108","S01004931",2001,"muslim",3
"59109","S01004931",2001,"sikh",0
"59110","S01004931",2001,"another_religion",1
"59111","S01004931",2001,"none",161
"59112","S01004931",2001,"not_announced",60
"59113","S01004932",2001,"all_people",762
"59114","S01004932",2001,"church_of_scotland",193
"59115","S01004932",2001,"roman_catholic",350
"59116","S01004932",2001,"other_christian",53
"59117","S01004932",2001,"buddhist",0
"59118","S01004932",2001,"hindu",0
"59119","S01004932",2001,"jewish",1
"59120","S01004932",2001,"muslim",0
"59121","S01004932",2001,"sikh",0
"59122","S01004932",2001,"another_religion",1
"59123","S01004932",2001,"none",122
"59124","S01004932",2001,"not_announced",42
"59125","S01004933",2001,"all_people",905
"59126","S01004933",2001,"church_of_scotland",283
"59127","S01004933",2001,"roman_catholic",314
"59128","S01004933",2001,"other_christian",48
"59129","S01004933",2001,"buddhist",0
"59130","S01004933",2001,"hindu",1
"59131","S01004933",2001,"jewish",0
"59132","S01004933",2001,"muslim",7
"59133","S01004933",2001,"sikh",4
"59134","S01004933",2001,"another_religion",3
"59135","S01004933",2001,"none",198
"59136","S01004933",2001,"not_announced",47
"59137","S01004934",2001,"all_people",930
"59138","S01004934",2001,"church_of_scotland",294
"59139","S01004934",2001,"roman_catholic",319
"59140","S01004934",2001,"other_christian",64
"59141","S01004934",2001,"buddhist",0
"59142","S01004934",2001,"hindu",0
"59143","S01004934",2001,"jewish",0
"59144","S01004934",2001,"muslim",0
"59145","S01004934",2001,"sikh",0
"59146","S01004934",2001,"another_religion",4
"59147","S01004934",2001,"none",204
"59148","S01004934",2001,"not_announced",45
"59149","S01004935",2001,"all_people",621
"59150","S01004935",2001,"church_of_scotland",268
"59151","S01004935",2001,"roman_catholic",158
"59152","S01004935",2001,"other_christian",80
"59153","S01004935",2001,"buddhist",0
"59154","S01004935",2001,"hindu",0
"59155","S01004935",2001,"jewish",0
"59156","S01004935",2001,"muslim",0
"59157","S01004935",2001,"sikh",0
"59158","S01004935",2001,"another_religion",3
"59159","S01004935",2001,"none",91
"59160","S01004935",2001,"not_announced",21
"59161","S01004936",2001,"all_people",1016
"59162","S01004936",2001,"church_of_scotland",408
"59163","S01004936",2001,"roman_catholic",321
"59164","S01004936",2001,"other_christian",95
"59165","S01004936",2001,"buddhist",0
"59166","S01004936",2001,"hindu",0
"59167","S01004936",2001,"jewish",1
"59168","S01004936",2001,"muslim",10
"59169","S01004936",2001,"sikh",0
"59170","S01004936",2001,"another_religion",1
"59171","S01004936",2001,"none",136
"59172","S01004936",2001,"not_announced",44
"59173","S01004937",2001,"all_people",529
"59174","S01004937",2001,"church_of_scotland",95
"59175","S01004937",2001,"roman_catholic",321
"59176","S01004937",2001,"other_christian",6
"59177","S01004937",2001,"buddhist",0
"59178","S01004937",2001,"hindu",0
"59179","S01004937",2001,"jewish",0
"59180","S01004937",2001,"muslim",0
"59181","S01004937",2001,"sikh",0
"59182","S01004937",2001,"another_religion",0
"59183","S01004937",2001,"none",81
"59184","S01004937",2001,"not_announced",26
"59185","S01004938",2001,"all_people",771
"59186","S01004938",2001,"church_of_scotland",372
"59187","S01004938",2001,"roman_catholic",199
"59188","S01004938",2001,"other_christian",64
"59189","S01004938",2001,"buddhist",0
"59190","S01004938",2001,"hindu",0
"59191","S01004938",2001,"jewish",0
"59192","S01004938",2001,"muslim",0
"59193","S01004938",2001,"sikh",0
"59194","S01004938",2001,"another_religion",2
"59195","S01004938",2001,"none",98
"59196","S01004938",2001,"not_announced",36
"59197","S01004939",2001,"all_people",605
"59198","S01004939",2001,"church_of_scotland",222
"59199","S01004939",2001,"roman_catholic",212
"59200","S01004939",2001,"other_christian",45
"59201","S01004939",2001,"buddhist",0
"59202","S01004939",2001,"hindu",0
"59203","S01004939",2001,"jewish",0
"59204","S01004939",2001,"muslim",0
"59205","S01004939",2001,"sikh",0
"59206","S01004939",2001,"another_religion",3
"59207","S01004939",2001,"none",100
"59208","S01004939",2001,"not_announced",23
"59209","S01004940",2001,"all_people",547
"59210","S01004940",2001,"church_of_scotland",221
"59211","S01004940",2001,"roman_catholic",197
"59212","S01004940",2001,"other_christian",25
"59213","S01004940",2001,"buddhist",0
"59214","S01004940",2001,"hindu",0
"59215","S01004940",2001,"jewish",2
"59216","S01004940",2001,"muslim",0
"59217","S01004940",2001,"sikh",0
"59218","S01004940",2001,"another_religion",1
"59219","S01004940",2001,"none",83
"59220","S01004940",2001,"not_announced",18
"59221","S01004941",2001,"all_people",651
"59222","S01004941",2001,"church_of_scotland",212
"59223","S01004941",2001,"roman_catholic",232
"59224","S01004941",2001,"other_christian",52
"59225","S01004941",2001,"buddhist",0
"59226","S01004941",2001,"hindu",0
"59227","S01004941",2001,"jewish",0
"59228","S01004941",2001,"muslim",3
"59229","S01004941",2001,"sikh",4
"59230","S01004941",2001,"another_religion",1
"59231","S01004941",2001,"none",113
"59232","S01004941",2001,"not_announced",34
"59233","S01004942",2001,"all_people",1008
"59234","S01004942",2001,"church_of_scotland",454
"59235","S01004942",2001,"roman_catholic",244
"59236","S01004942",2001,"other_christian",107
"59237","S01004942",2001,"buddhist",0
"59238","S01004942",2001,"hindu",0
"59239","S01004942",2001,"jewish",0
"59240","S01004942",2001,"muslim",1
"59241","S01004942",2001,"sikh",0
"59242","S01004942",2001,"another_religion",0
"59243","S01004942",2001,"none",146
"59244","S01004942",2001,"not_announced",56
"59245","S01004943",2001,"all_people",1154
"59246","S01004943",2001,"church_of_scotland",467
"59247","S01004943",2001,"roman_catholic",260
"59248","S01004943",2001,"other_christian",92
"59249","S01004943",2001,"buddhist",0
"59250","S01004943",2001,"hindu",0
"59251","S01004943",2001,"jewish",0
"59252","S01004943",2001,"muslim",0
"59253","S01004943",2001,"sikh",3
"59254","S01004943",2001,"another_religion",2
"59255","S01004943",2001,"none",278
"59256","S01004943",2001,"not_announced",52
"59257","S01004944",2001,"all_people",521
"59258","S01004944",2001,"church_of_scotland",275
"59259","S01004944",2001,"roman_catholic",62
"59260","S01004944",2001,"other_christian",40
"59261","S01004944",2001,"buddhist",0
"59262","S01004944",2001,"hindu",0
"59263","S01004944",2001,"jewish",0
"59264","S01004944",2001,"muslim",0
"59265","S01004944",2001,"sikh",0
"59266","S01004944",2001,"another_religion",2
"59267","S01004944",2001,"none",115
"59268","S01004944",2001,"not_announced",27
"59269","S01004945",2001,"all_people",682
"59270","S01004945",2001,"church_of_scotland",315
"59271","S01004945",2001,"roman_catholic",111
"59272","S01004945",2001,"other_christian",76
"59273","S01004945",2001,"buddhist",1
"59274","S01004945",2001,"hindu",0
"59275","S01004945",2001,"jewish",0
"59276","S01004945",2001,"muslim",5
"59277","S01004945",2001,"sikh",0
"59278","S01004945",2001,"another_religion",1
"59279","S01004945",2001,"none",131
"59280","S01004945",2001,"not_announced",42
"59281","S01004946",2001,"all_people",759
"59282","S01004946",2001,"church_of_scotland",429
"59283","S01004946",2001,"roman_catholic",22
"59284","S01004946",2001,"other_christian",87
"59285","S01004946",2001,"buddhist",0
"59286","S01004946",2001,"hindu",1
"59287","S01004946",2001,"jewish",0
"59288","S01004946",2001,"muslim",1
"59289","S01004946",2001,"sikh",0
"59290","S01004946",2001,"another_religion",4
"59291","S01004946",2001,"none",183
"59292","S01004946",2001,"not_announced",32
"59293","S01004947",2001,"all_people",1073
"59294","S01004947",2001,"church_of_scotland",665
"59295","S01004947",2001,"roman_catholic",35
"59296","S01004947",2001,"other_christian",72
"59297","S01004947",2001,"buddhist",0
"59298","S01004947",2001,"hindu",0
"59299","S01004947",2001,"jewish",0
"59300","S01004947",2001,"muslim",0
"59301","S01004947",2001,"sikh",0
"59302","S01004947",2001,"another_religion",1
"59303","S01004947",2001,"none",279
"59304","S01004947",2001,"not_announced",21
"59305","S01004948",2001,"all_people",533
"59306","S01004948",2001,"church_of_scotland",264
"59307","S01004948",2001,"roman_catholic",18
"59308","S01004948",2001,"other_christian",44
"59309","S01004948",2001,"buddhist",2
"59310","S01004948",2001,"hindu",0
"59311","S01004948",2001,"jewish",4
"59312","S01004948",2001,"muslim",3
"59313","S01004948",2001,"sikh",0
"59314","S01004948",2001,"another_religion",6
"59315","S01004948",2001,"none",170
"59316","S01004948",2001,"not_announced",22
"59317","S01004949",2001,"all_people",566
"59318","S01004949",2001,"church_of_scotland",348
"59319","S01004949",2001,"roman_catholic",20
"59320","S01004949",2001,"other_christian",41
"59321","S01004949",2001,"buddhist",0
"59322","S01004949",2001,"hindu",0
"59323","S01004949",2001,"jewish",0
"59324","S01004949",2001,"muslim",0
"59325","S01004949",2001,"sikh",0
"59326","S01004949",2001,"another_religion",5
"59327","S01004949",2001,"none",134
"59328","S01004949",2001,"not_announced",18
"59329","S01004950",2001,"all_people",839
"59330","S01004950",2001,"church_of_scotland",535
"59331","S01004950",2001,"roman_catholic",17
"59332","S01004950",2001,"other_christian",29
"59333","S01004950",2001,"buddhist",2
"59334","S01004950",2001,"hindu",0
"59335","S01004950",2001,"jewish",0
"59336","S01004950",2001,"muslim",0
"59337","S01004950",2001,"sikh",0
"59338","S01004950",2001,"another_religion",0
"59339","S01004950",2001,"none",233
"59340","S01004950",2001,"not_announced",23
"59341","S01004951",2001,"all_people",803
"59342","S01004951",2001,"church_of_scotland",400
"59343","S01004951",2001,"roman_catholic",29
"59344","S01004951",2001,"other_christian",35
"59345","S01004951",2001,"buddhist",0
"59346","S01004951",2001,"hindu",0
"59347","S01004951",2001,"jewish",0
"59348","S01004951",2001,"muslim",0
"59349","S01004951",2001,"sikh",0
"59350","S01004951",2001,"another_religion",7
"59351","S01004951",2001,"none",284
"59352","S01004951",2001,"not_announced",48
"59353","S01004952",2001,"all_people",1100
"59354","S01004952",2001,"church_of_scotland",651
"59355","S01004952",2001,"roman_catholic",19
"59356","S01004952",2001,"other_christian",91
"59357","S01004952",2001,"buddhist",0
"59358","S01004952",2001,"hindu",0
"59359","S01004952",2001,"jewish",0
"59360","S01004952",2001,"muslim",0
"59361","S01004952",2001,"sikh",0
"59362","S01004952",2001,"another_religion",1
"59363","S01004952",2001,"none",287
"59364","S01004952",2001,"not_announced",51
"59365","S01004953",2001,"all_people",1085
"59366","S01004953",2001,"church_of_scotland",574
"59367","S01004953",2001,"roman_catholic",20
"59368","S01004953",2001,"other_christian",89
"59369","S01004953",2001,"buddhist",0
"59370","S01004953",2001,"hindu",0
"59371","S01004953",2001,"jewish",0
"59372","S01004953",2001,"muslim",0
"59373","S01004953",2001,"sikh",0
"59374","S01004953",2001,"another_religion",11
"59375","S01004953",2001,"none",338
"59376","S01004953",2001,"not_announced",53
"59377","S01004954",2001,"all_people",785
"59378","S01004954",2001,"church_of_scotland",365
"59379","S01004954",2001,"roman_catholic",12
"59380","S01004954",2001,"other_christian",55
"59381","S01004954",2001,"buddhist",0
"59382","S01004954",2001,"hindu",0
"59383","S01004954",2001,"jewish",0
"59384","S01004954",2001,"muslim",0
"59385","S01004954",2001,"sikh",0
"59386","S01004954",2001,"another_religion",5
"59387","S01004954",2001,"none",307
"59388","S01004954",2001,"not_announced",41
"59389","S01004955",2001,"all_people",670
"59390","S01004955",2001,"church_of_scotland",359
"59391","S01004955",2001,"roman_catholic",11
"59392","S01004955",2001,"other_christian",47
"59393","S01004955",2001,"buddhist",1
"59394","S01004955",2001,"hindu",0
"59395","S01004955",2001,"jewish",0
"59396","S01004955",2001,"muslim",0
"59397","S01004955",2001,"sikh",0
"59398","S01004955",2001,"another_religion",1
"59399","S01004955",2001,"none",230
"59400","S01004955",2001,"not_announced",21
"59401","S01004956",2001,"all_people",985
"59402","S01004956",2001,"church_of_scotland",609
"59403","S01004956",2001,"roman_catholic",14
"59404","S01004956",2001,"other_christian",51
"59405","S01004956",2001,"buddhist",1
"59406","S01004956",2001,"hindu",0
"59407","S01004956",2001,"jewish",0
"59408","S01004956",2001,"muslim",0
"59409","S01004956",2001,"sikh",0
"59410","S01004956",2001,"another_religion",7
"59411","S01004956",2001,"none",275
"59412","S01004956",2001,"not_announced",28
"59413","S01004957",2001,"all_people",645
"59414","S01004957",2001,"church_of_scotland",369
"59415","S01004957",2001,"roman_catholic",10
"59416","S01004957",2001,"other_christian",44
"59417","S01004957",2001,"buddhist",0
"59418","S01004957",2001,"hindu",2
"59419","S01004957",2001,"jewish",1
"59420","S01004957",2001,"muslim",0
"59421","S01004957",2001,"sikh",0
"59422","S01004957",2001,"another_religion",4
"59423","S01004957",2001,"none",201
"59424","S01004957",2001,"not_announced",14
"59425","S01004958",2001,"all_people",1223
"59426","S01004958",2001,"church_of_scotland",589
"59427","S01004958",2001,"roman_catholic",32
"59428","S01004958",2001,"other_christian",128
"59429","S01004958",2001,"buddhist",4
"59430","S01004958",2001,"hindu",3
"59431","S01004958",2001,"jewish",0
"59432","S01004958",2001,"muslim",4
"59433","S01004958",2001,"sikh",0
"59434","S01004958",2001,"another_religion",9
"59435","S01004958",2001,"none",413
"59436","S01004958",2001,"not_announced",41
"59437","S01004959",2001,"all_people",784
"59438","S01004959",2001,"church_of_scotland",406
"59439","S01004959",2001,"roman_catholic",21
"59440","S01004959",2001,"other_christian",59
"59441","S01004959",2001,"buddhist",0
"59442","S01004959",2001,"hindu",3
"59443","S01004959",2001,"jewish",0
"59444","S01004959",2001,"muslim",0
"59445","S01004959",2001,"sikh",0
"59446","S01004959",2001,"another_religion",12
"59447","S01004959",2001,"none",254
"59448","S01004959",2001,"not_announced",29
"59449","S01004960",2001,"all_people",582
"59450","S01004960",2001,"church_of_scotland",311
"59451","S01004960",2001,"roman_catholic",12
"59452","S01004960",2001,"other_christian",46
"59453","S01004960",2001,"buddhist",0
"59454","S01004960",2001,"hindu",0
"59455","S01004960",2001,"jewish",0
"59456","S01004960",2001,"muslim",0
"59457","S01004960",2001,"sikh",0
"59458","S01004960",2001,"another_religion",5
"59459","S01004960",2001,"none",186
"59460","S01004960",2001,"not_announced",22
"59461","S01004961",2001,"all_people",637
"59462","S01004961",2001,"church_of_scotland",298
"59463","S01004961",2001,"roman_catholic",17
"59464","S01004961",2001,"other_christian",35
"59465","S01004961",2001,"buddhist",1
"59466","S01004961",2001,"hindu",0
"59467","S01004961",2001,"jewish",0
"59468","S01004961",2001,"muslim",0
"59469","S01004961",2001,"sikh",0
"59470","S01004961",2001,"another_religion",4
"59471","S01004961",2001,"none",254
"59472","S01004961",2001,"not_announced",28
"59473","S01004962",2001,"all_people",570
"59474","S01004962",2001,"church_of_scotland",270
"59475","S01004962",2001,"roman_catholic",15
"59476","S01004962",2001,"other_christian",65
"59477","S01004962",2001,"buddhist",0
"59478","S01004962",2001,"hindu",0
"59479","S01004962",2001,"jewish",0
"59480","S01004962",2001,"muslim",0
"59481","S01004962",2001,"sikh",0
"59482","S01004962",2001,"another_religion",0
"59483","S01004962",2001,"none",204
"59484","S01004962",2001,"not_announced",16
"59485","S01004963",2001,"all_people",731
"59486","S01004963",2001,"church_of_scotland",391
"59487","S01004963",2001,"roman_catholic",11
"59488","S01004963",2001,"other_christian",48
"59489","S01004963",2001,"buddhist",0
"59490","S01004963",2001,"hindu",0
"59491","S01004963",2001,"jewish",1
"59492","S01004963",2001,"muslim",0
"59493","S01004963",2001,"sikh",0
"59494","S01004963",2001,"another_religion",4
"59495","S01004963",2001,"none",248
"59496","S01004963",2001,"not_announced",28
"59497","S01004964",2001,"all_people",1195
"59498","S01004964",2001,"church_of_scotland",578
"59499","S01004964",2001,"roman_catholic",32
"59500","S01004964",2001,"other_christian",78
"59501","S01004964",2001,"buddhist",1
"59502","S01004964",2001,"hindu",0
"59503","S01004964",2001,"jewish",0
"59504","S01004964",2001,"muslim",0
"59505","S01004964",2001,"sikh",0
"59506","S01004964",2001,"another_religion",1
"59507","S01004964",2001,"none",440
"59508","S01004964",2001,"not_announced",65
"59509","S01004965",2001,"all_people",1128
"59510","S01004965",2001,"church_of_scotland",615
"59511","S01004965",2001,"roman_catholic",24
"59512","S01004965",2001,"other_christian",110
"59513","S01004965",2001,"buddhist",0
"59514","S01004965",2001,"hindu",0
"59515","S01004965",2001,"jewish",0
"59516","S01004965",2001,"muslim",0
"59517","S01004965",2001,"sikh",2
"59518","S01004965",2001,"another_religion",4
"59519","S01004965",2001,"none",329
"59520","S01004965",2001,"not_announced",44
"59521","S01004966",2001,"all_people",886
"59522","S01004966",2001,"church_of_scotland",568
"59523","S01004966",2001,"roman_catholic",16
"59524","S01004966",2001,"other_christian",59
"59525","S01004966",2001,"buddhist",2
"59526","S01004966",2001,"hindu",0
"59527","S01004966",2001,"jewish",0
"59528","S01004966",2001,"muslim",0
"59529","S01004966",2001,"sikh",0
"59530","S01004966",2001,"another_religion",1
"59531","S01004966",2001,"none",215
"59532","S01004966",2001,"not_announced",25
"59533","S01004967",2001,"all_people",555
"59534","S01004967",2001,"church_of_scotland",248
"59535","S01004967",2001,"roman_catholic",6
"59536","S01004967",2001,"other_christian",73
"59537","S01004967",2001,"buddhist",3
"59538","S01004967",2001,"hindu",2
"59539","S01004967",2001,"jewish",0
"59540","S01004967",2001,"muslim",0
"59541","S01004967",2001,"sikh",0
"59542","S01004967",2001,"another_religion",6
"59543","S01004967",2001,"none",187
"59544","S01004967",2001,"not_announced",30
"59545","S01004968",2001,"all_people",753
"59546","S01004968",2001,"church_of_scotland",366
"59547","S01004968",2001,"roman_catholic",28
"59548","S01004968",2001,"other_christian",77
"59549","S01004968",2001,"buddhist",5
"59550","S01004968",2001,"hindu",0
"59551","S01004968",2001,"jewish",0
"59552","S01004968",2001,"muslim",0
"59553","S01004968",2001,"sikh",0
"59554","S01004968",2001,"another_religion",8
"59555","S01004968",2001,"none",238
"59556","S01004968",2001,"not_announced",31
"59557","S01004969",2001,"all_people",1106
"59558","S01004969",2001,"church_of_scotland",528
"59559","S01004969",2001,"roman_catholic",51
"59560","S01004969",2001,"other_christian",134
"59561","S01004969",2001,"buddhist",2
"59562","S01004969",2001,"hindu",1
"59563","S01004969",2001,"jewish",0
"59564","S01004969",2001,"muslim",0
"59565","S01004969",2001,"sikh",0
"59566","S01004969",2001,"another_religion",9
"59567","S01004969",2001,"none",344
"59568","S01004969",2001,"not_announced",37
"59569","S01004970",2001,"all_people",870
"59570","S01004970",2001,"church_of_scotland",357
"59571","S01004970",2001,"roman_catholic",20
"59572","S01004970",2001,"other_christian",252
"59573","S01004970",2001,"buddhist",1
"59574","S01004970",2001,"hindu",0
"59575","S01004970",2001,"jewish",3
"59576","S01004970",2001,"muslim",0
"59577","S01004970",2001,"sikh",0
"59578","S01004970",2001,"another_religion",11
"59579","S01004970",2001,"none",192
"59580","S01004970",2001,"not_announced",34
"59581","S01004971",2001,"all_people",1137
"59582","S01004971",2001,"church_of_scotland",580
"59583","S01004971",2001,"roman_catholic",26
"59584","S01004971",2001,"other_christian",118
"59585","S01004971",2001,"buddhist",1
"59586","S01004971",2001,"hindu",0
"59587","S01004971",2001,"jewish",1
"59588","S01004971",2001,"muslim",0
"59589","S01004971",2001,"sikh",0
"59590","S01004971",2001,"another_religion",10
"59591","S01004971",2001,"none",343
"59592","S01004971",2001,"not_announced",58
"59593","S01004972",2001,"all_people",937
"59594","S01004972",2001,"church_of_scotland",452
"59595","S01004972",2001,"roman_catholic",35
"59596","S01004972",2001,"other_christian",110
"59597","S01004972",2001,"buddhist",3
"59598","S01004972",2001,"hindu",0
"59599","S01004972",2001,"jewish",2
"59600","S01004972",2001,"muslim",0
"59601","S01004972",2001,"sikh",0
"59602","S01004972",2001,"another_religion",5
"59603","S01004972",2001,"none",262
"59604","S01004972",2001,"not_announced",68
"59605","S01004973",2001,"all_people",1050
"59606","S01004973",2001,"church_of_scotland",485
"59607","S01004973",2001,"roman_catholic",60
"59608","S01004973",2001,"other_christian",112
"59609","S01004973",2001,"buddhist",1
"59610","S01004973",2001,"hindu",0
"59611","S01004973",2001,"jewish",0
"59612","S01004973",2001,"muslim",0
"59613","S01004973",2001,"sikh",1
"59614","S01004973",2001,"another_religion",1
"59615","S01004973",2001,"none",331
"59616","S01004973",2001,"not_announced",59
"59617","S01004974",2001,"all_people",1162
"59618","S01004974",2001,"church_of_scotland",594
"59619","S01004974",2001,"roman_catholic",79
"59620","S01004974",2001,"other_christian",109
"59621","S01004974",2001,"buddhist",1
"59622","S01004974",2001,"hindu",0
"59623","S01004974",2001,"jewish",1
"59624","S01004974",2001,"muslim",1
"59625","S01004974",2001,"sikh",0
"59626","S01004974",2001,"another_religion",11
"59627","S01004974",2001,"none",307
"59628","S01004974",2001,"not_announced",59
"59629","S01004975",2001,"all_people",937
"59630","S01004975",2001,"church_of_scotland",360
"59631","S01004975",2001,"roman_catholic",72
"59632","S01004975",2001,"other_christian",119
"59633","S01004975",2001,"buddhist",4
"59634","S01004975",2001,"hindu",0
"59635","S01004975",2001,"jewish",0
"59636","S01004975",2001,"muslim",1
"59637","S01004975",2001,"sikh",0
"59638","S01004975",2001,"another_religion",4
"59639","S01004975",2001,"none",343
"59640","S01004975",2001,"not_announced",34
"59641","S01004976",2001,"all_people",880
"59642","S01004976",2001,"church_of_scotland",432
"59643","S01004976",2001,"roman_catholic",92
"59644","S01004976",2001,"other_christian",58
"59645","S01004976",2001,"buddhist",0
"59646","S01004976",2001,"hindu",1
"59647","S01004976",2001,"jewish",0
"59648","S01004976",2001,"muslim",0
"59649","S01004976",2001,"sikh",1
"59650","S01004976",2001,"another_religion",1
"59651","S01004976",2001,"none",269
"59652","S01004976",2001,"not_announced",26
"59653","S01004977",2001,"all_people",983
"59654","S01004977",2001,"church_of_scotland",532
"59655","S01004977",2001,"roman_catholic",80
"59656","S01004977",2001,"other_christian",63
"59657","S01004977",2001,"buddhist",0
"59658","S01004977",2001,"hindu",0
"59659","S01004977",2001,"jewish",0
"59660","S01004977",2001,"muslim",0
"59661","S01004977",2001,"sikh",1
"59662","S01004977",2001,"another_religion",0
"59663","S01004977",2001,"none",281
"59664","S01004977",2001,"not_announced",26
"59665","S01004978",2001,"all_people",1137
"59666","S01004978",2001,"church_of_scotland",539
"59667","S01004978",2001,"roman_catholic",106
"59668","S01004978",2001,"other_christian",102
"59669","S01004978",2001,"buddhist",0
"59670","S01004978",2001,"hindu",6
"59671","S01004978",2001,"jewish",0
"59672","S01004978",2001,"muslim",2
"59673","S01004978",2001,"sikh",0
"59674","S01004978",2001,"another_religion",5
"59675","S01004978",2001,"none",334
"59676","S01004978",2001,"not_announced",43
"59677","S01004979",2001,"all_people",1055
"59678","S01004979",2001,"church_of_scotland",552
"59679","S01004979",2001,"roman_catholic",102
"59680","S01004979",2001,"other_christian",109
"59681","S01004979",2001,"buddhist",0
"59682","S01004979",2001,"hindu",0
"59683","S01004979",2001,"jewish",0
"59684","S01004979",2001,"muslim",0
"59685","S01004979",2001,"sikh",0
"59686","S01004979",2001,"another_religion",5
"59687","S01004979",2001,"none",265
"59688","S01004979",2001,"not_announced",22
"59689","S01004980",2001,"all_people",1051
"59690","S01004980",2001,"church_of_scotland",508
"59691","S01004980",2001,"roman_catholic",84
"59692","S01004980",2001,"other_christian",106
"59693","S01004980",2001,"buddhist",1
"59694","S01004980",2001,"hindu",0
"59695","S01004980",2001,"jewish",0
"59696","S01004980",2001,"muslim",4
"59697","S01004980",2001,"sikh",0
"59698","S01004980",2001,"another_religion",0
"59699","S01004980",2001,"none",301
"59700","S01004980",2001,"not_announced",47
"59701","S01004981",2001,"all_people",1104
