"","datazone","type","count","year"
"41298","S01002299","other.eu..member.countries.in.march.2001..1.",11,2011
"41299","S01002300","other.eu..member.countries.in.march.2001..1.",11,2011
"41300","S01002301","other.eu..member.countries.in.march.2001..1.",31,2011
"41301","S01002302","other.eu..member.countries.in.march.2001..1.",10,2011
"41302","S01002303","other.eu..member.countries.in.march.2001..1.",11,2011
"41303","S01002304","other.eu..member.countries.in.march.2001..1.",59,2011
"41304","S01002305","other.eu..member.countries.in.march.2001..1.",17,2011
"41305","S01002306","other.eu..member.countries.in.march.2001..1.",8,2011
"41306","S01002307","other.eu..member.countries.in.march.2001..1.",35,2011
"41307","S01002308","other.eu..member.countries.in.march.2001..1.",16,2011
"41308","S01002309","other.eu..member.countries.in.march.2001..1.",8,2011
"41309","S01002310","other.eu..member.countries.in.march.2001..1.",25,2011
"41310","S01002311","other.eu..member.countries.in.march.2001..1.",8,2011
"41311","S01002312","other.eu..member.countries.in.march.2001..1.",10,2011
"41312","S01002313","other.eu..member.countries.in.march.2001..1.",8,2011
"41313","S01002314","other.eu..member.countries.in.march.2001..1.",26,2011
"41314","S01002315","other.eu..member.countries.in.march.2001..1.",15,2011
"41315","S01002316","other.eu..member.countries.in.march.2001..1.",9,2011
"41316","S01002317","other.eu..member.countries.in.march.2001..1.",94,2011
"41317","S01002318","other.eu..member.countries.in.march.2001..1.",26,2011
"41318","S01002319","other.eu..member.countries.in.march.2001..1.",13,2011
"41319","S01002320","other.eu..member.countries.in.march.2001..1.",16,2011
"41320","S01002321","other.eu..member.countries.in.march.2001..1.",25,2011
"41321","S01002322","other.eu..member.countries.in.march.2001..1.",11,2011
"41322","S01002323","other.eu..member.countries.in.march.2001..1.",15,2011
"41323","S01002324","other.eu..member.countries.in.march.2001..1.",14,2011
"41324","S01002325","other.eu..member.countries.in.march.2001..1.",41,2011
"41325","S01002326","other.eu..member.countries.in.march.2001..1.",13,2011
"41326","S01002327","other.eu..member.countries.in.march.2001..1.",16,2011
"41327","S01002328","other.eu..member.countries.in.march.2001..1.",7,2011
"41328","S01002329","other.eu..member.countries.in.march.2001..1.",5,2011
"41329","S01002330","other.eu..member.countries.in.march.2001..1.",11,2011
"41330","S01002331","other.eu..member.countries.in.march.2001..1.",12,2011
"41331","S01002332","other.eu..member.countries.in.march.2001..1.",4,2011
"41332","S01002333","other.eu..member.countries.in.march.2001..1.",9,2011
"41333","S01002334","other.eu..member.countries.in.march.2001..1.",28,2011
"41334","S01002335","other.eu..member.countries.in.march.2001..1.",9,2011
"41335","S01002336","other.eu..member.countries.in.march.2001..1.",13,2011
"41336","S01002337","other.eu..member.countries.in.march.2001..1.",11,2011
"41337","S01002338","other.eu..member.countries.in.march.2001..1.",5,2011
"41338","S01002339","other.eu..member.countries.in.march.2001..1.",2,2011
"41339","S01002340","other.eu..member.countries.in.march.2001..1.",1,2011
"41340","S01002341","other.eu..member.countries.in.march.2001..1.",1,2011
"41341","S01002342","other.eu..member.countries.in.march.2001..1.",5,2011
"41342","S01002343","other.eu..member.countries.in.march.2001..1.",4,2011
"41343","S01002344","other.eu..member.countries.in.march.2001..1.",8,2011
"41344","S01002345","other.eu..member.countries.in.march.2001..1.",12,2011
"41345","S01002346","other.eu..member.countries.in.march.2001..1.",12,2011
"41346","S01002347","other.eu..member.countries.in.march.2001..1.",4,2011
"41347","S01002348","other.eu..member.countries.in.march.2001..1.",9,2011
"41348","S01002349","other.eu..member.countries.in.march.2001..1.",7,2011
"41349","S01002350","other.eu..member.countries.in.march.2001..1.",7,2011
"41350","S01002351","other.eu..member.countries.in.march.2001..1.",7,2011
"41351","S01002352","other.eu..member.countries.in.march.2001..1.",5,2011
"41352","S01002353","other.eu..member.countries.in.march.2001..1.",5,2011
"41353","S01002354","other.eu..member.countries.in.march.2001..1.",7,2011
"41354","S01002355","other.eu..member.countries.in.march.2001..1.",4,2011
"41355","S01002356","other.eu..member.countries.in.march.2001..1.",7,2011
"41356","S01002357","other.eu..member.countries.in.march.2001..1.",1,2011
"41357","S01002358","other.eu..member.countries.in.march.2001..1.",4,2011
"41358","S01002359","other.eu..member.countries.in.march.2001..1.",2,2011
"41359","S01002360","other.eu..member.countries.in.march.2001..1.",1,2011
"41360","S01002361","other.eu..member.countries.in.march.2001..1.",3,2011
"41361","S01002362","other.eu..member.countries.in.march.2001..1.",7,2011
"41362","S01002363","other.eu..member.countries.in.march.2001..1.",3,2011
"41363","S01002364","other.eu..member.countries.in.march.2001..1.",4,2011
"41364","S01002365","other.eu..member.countries.in.march.2001..1.",9,2011
"41365","S01002366","other.eu..member.countries.in.march.2001..1.",3,2011
"41366","S01002367","other.eu..member.countries.in.march.2001..1.",16,2011
"41367","S01002368","other.eu..member.countries.in.march.2001..1.",4,2011
"41368","S01002369","other.eu..member.countries.in.march.2001..1.",3,2011
"41369","S01002370","other.eu..member.countries.in.march.2001..1.",6,2011
"41370","S01002371","other.eu..member.countries.in.march.2001..1.",7,2011
"41371","S01002372","other.eu..member.countries.in.march.2001..1.",4,2011
"41372","S01002373","other.eu..member.countries.in.march.2001..1.",0,2011
"41373","S01002374","other.eu..member.countries.in.march.2001..1.",2,2011
"41374","S01002375","other.eu..member.countries.in.march.2001..1.",8,2011
"41375","S01002376","other.eu..member.countries.in.march.2001..1.",6,2011
"41376","S01002377","other.eu..member.countries.in.march.2001..1.",1,2011
"41377","S01002378","other.eu..member.countries.in.march.2001..1.",4,2011
"41378","S01002379","other.eu..member.countries.in.march.2001..1.",8,2011
"41379","S01002380","other.eu..member.countries.in.march.2001..1.",9,2011
"41380","S01002381","other.eu..member.countries.in.march.2001..1.",8,2011
"41381","S01002382","other.eu..member.countries.in.march.2001..1.",3,2011
"41382","S01002383","other.eu..member.countries.in.march.2001..1.",2,2011
"41383","S01002384","other.eu..member.countries.in.march.2001..1.",10,2011
"41384","S01002385","other.eu..member.countries.in.march.2001..1.",5,2011
"41385","S01002386","other.eu..member.countries.in.march.2001..1.",12,2011
"41386","S01002387","other.eu..member.countries.in.march.2001..1.",7,2011
"41387","S01002388","other.eu..member.countries.in.march.2001..1.",4,2011
"41388","S01002389","other.eu..member.countries.in.march.2001..1.",6,2011
"41389","S01002390","other.eu..member.countries.in.march.2001..1.",11,2011
"41390","S01002391","other.eu..member.countries.in.march.2001..1.",11,2011
"41391","S01002392","other.eu..member.countries.in.march.2001..1.",11,2011
"41392","S01002393","other.eu..member.countries.in.march.2001..1.",11,2011
"41393","S01002394","other.eu..member.countries.in.march.2001..1.",2,2011
"41394","S01002395","other.eu..member.countries.in.march.2001..1.",4,2011
"41395","S01002396","other.eu..member.countries.in.march.2001..1.",0,2011
"41396","S01002397","other.eu..member.countries.in.march.2001..1.",16,2011
"41397","S01002398","other.eu..member.countries.in.march.2001..1.",7,2011
"41398","S01002399","other.eu..member.countries.in.march.2001..1.",5,2011
"41399","S01002400","other.eu..member.countries.in.march.2001..1.",3,2011
"41400","S01002401","other.eu..member.countries.in.march.2001..1.",2,2011
"41401","S01002402","other.eu..member.countries.in.march.2001..1.",6,2011
"41402","S01002403","other.eu..member.countries.in.march.2001..1.",3,2011
"41403","S01002404","other.eu..member.countries.in.march.2001..1.",6,2011
"41404","S01002405","other.eu..member.countries.in.march.2001..1.",3,2011
"41405","S01002406","other.eu..member.countries.in.march.2001..1.",3,2011
"41406","S01002407","other.eu..member.countries.in.march.2001..1.",2,2011
"41407","S01002408","other.eu..member.countries.in.march.2001..1.",3,2011
"41408","S01002409","other.eu..member.countries.in.march.2001..1.",3,2011
"41409","S01002410","other.eu..member.countries.in.march.2001..1.",2,2011
"41410","S01002411","other.eu..member.countries.in.march.2001..1.",19,2011
"41411","S01002412","other.eu..member.countries.in.march.2001..1.",7,2011
"41412","S01002413","other.eu..member.countries.in.march.2001..1.",3,2011
"41413","S01002414","other.eu..member.countries.in.march.2001..1.",2,2011
"41414","S01002415","other.eu..member.countries.in.march.2001..1.",5,2011
"41415","S01002416","other.eu..member.countries.in.march.2001..1.",4,2011
"41416","S01002417","other.eu..member.countries.in.march.2001..1.",5,2011
"41417","S01002418","other.eu..member.countries.in.march.2001..1.",5,2011
"41418","S01002419","other.eu..member.countries.in.march.2001..1.",1,2011
"41419","S01002420","other.eu..member.countries.in.march.2001..1.",1,2011
"41420","S01002421","other.eu..member.countries.in.march.2001..1.",3,2011
"41421","S01002422","other.eu..member.countries.in.march.2001..1.",1,2011
"41422","S01002423","other.eu..member.countries.in.march.2001..1.",5,2011
"41423","S01002424","other.eu..member.countries.in.march.2001..1.",1,2011
"41424","S01002425","other.eu..member.countries.in.march.2001..1.",5,2011
"41425","S01002426","other.eu..member.countries.in.march.2001..1.",6,2011
"41426","S01002427","other.eu..member.countries.in.march.2001..1.",3,2011
"41427","S01002428","other.eu..member.countries.in.march.2001..1.",2,2011
"41428","S01002429","other.eu..member.countries.in.march.2001..1.",1,2011
"41429","S01002430","other.eu..member.countries.in.march.2001..1.",7,2011
"41430","S01002431","other.eu..member.countries.in.march.2001..1.",2,2011
"41431","S01002432","other.eu..member.countries.in.march.2001..1.",16,2011
"41432","S01002433","other.eu..member.countries.in.march.2001..1.",0,2011
"41433","S01002434","other.eu..member.countries.in.march.2001..1.",2,2011
"41434","S01002435","other.eu..member.countries.in.march.2001..1.",2,2011
"41435","S01002436","other.eu..member.countries.in.march.2001..1.",4,2011
"41436","S01002437","other.eu..member.countries.in.march.2001..1.",9,2011
"41437","S01002438","other.eu..member.countries.in.march.2001..1.",7,2011
"41438","S01002439","other.eu..member.countries.in.march.2001..1.",6,2011
"41439","S01002440","other.eu..member.countries.in.march.2001..1.",9,2011
"41440","S01002441","other.eu..member.countries.in.march.2001..1.",2,2011
"41441","S01002442","other.eu..member.countries.in.march.2001..1.",3,2011
"41442","S01002443","other.eu..member.countries.in.march.2001..1.",2,2011
"41443","S01002444","other.eu..member.countries.in.march.2001..1.",1,2011
"41444","S01002445","other.eu..member.countries.in.march.2001..1.",7,2011
"41445","S01002446","other.eu..member.countries.in.march.2001..1.",11,2011
"41446","S01002447","other.eu..member.countries.in.march.2001..1.",2,2011
"41447","S01002448","other.eu..member.countries.in.march.2001..1.",5,2011
"41448","S01002449","other.eu..member.countries.in.march.2001..1.",0,2011
"41449","S01002450","other.eu..member.countries.in.march.2001..1.",5,2011
"41450","S01002451","other.eu..member.countries.in.march.2001..1.",11,2011
"41451","S01002452","other.eu..member.countries.in.march.2001..1.",2,2011
"41452","S01002453","other.eu..member.countries.in.march.2001..1.",0,2011
"41453","S01002454","other.eu..member.countries.in.march.2001..1.",0,2011
"41454","S01002455","other.eu..member.countries.in.march.2001..1.",1,2011
"41455","S01002456","other.eu..member.countries.in.march.2001..1.",4,2011
"41456","S01002457","other.eu..member.countries.in.march.2001..1.",5,2011
"41457","S01002458","other.eu..member.countries.in.march.2001..1.",8,2011
"41458","S01002459","other.eu..member.countries.in.march.2001..1.",6,2011
"41459","S01002460","other.eu..member.countries.in.march.2001..1.",3,2011
"41460","S01002461","other.eu..member.countries.in.march.2001..1.",1,2011
"41461","S01002462","other.eu..member.countries.in.march.2001..1.",4,2011
"41462","S01002463","other.eu..member.countries.in.march.2001..1.",8,2011
"41463","S01002464","other.eu..member.countries.in.march.2001..1.",2,2011
"41464","S01002465","other.eu..member.countries.in.march.2001..1.",6,2011
"41465","S01002466","other.eu..member.countries.in.march.2001..1.",5,2011
"41466","S01002467","other.eu..member.countries.in.march.2001..1.",6,2011
"41467","S01002468","other.eu..member.countries.in.march.2001..1.",6,2011
"41468","S01002469","other.eu..member.countries.in.march.2001..1.",1,2011
"41469","S01002470","other.eu..member.countries.in.march.2001..1.",5,2011
"41470","S01002471","other.eu..member.countries.in.march.2001..1.",1,2011
"41471","S01002472","other.eu..member.countries.in.march.2001..1.",3,2011
"41472","S01002473","other.eu..member.countries.in.march.2001..1.",7,2011
"41473","S01002474","other.eu..member.countries.in.march.2001..1.",4,2011
"41474","S01002475","other.eu..member.countries.in.march.2001..1.",4,2011
"41475","S01002476","other.eu..member.countries.in.march.2001..1.",9,2011
"41476","S01002477","other.eu..member.countries.in.march.2001..1.",7,2011
"41477","S01002478","other.eu..member.countries.in.march.2001..1.",3,2011
"41478","S01002479","other.eu..member.countries.in.march.2001..1.",9,2011
"41479","S01002480","other.eu..member.countries.in.march.2001..1.",0,2011
"41480","S01002481","other.eu..member.countries.in.march.2001..1.",1,2011
"41481","S01002482","other.eu..member.countries.in.march.2001..1.",8,2011
"41482","S01002483","other.eu..member.countries.in.march.2001..1.",0,2011
"41483","S01002484","other.eu..member.countries.in.march.2001..1.",5,2011
"41484","S01002485","other.eu..member.countries.in.march.2001..1.",7,2011
"41485","S01002486","other.eu..member.countries.in.march.2001..1.",4,2011
"41486","S01002487","other.eu..member.countries.in.march.2001..1.",1,2011
"41487","S01002488","other.eu..member.countries.in.march.2001..1.",2,2011
"41488","S01002489","other.eu..member.countries.in.march.2001..1.",2,2011
"41489","S01002490","other.eu..member.countries.in.march.2001..1.",1,2011
"41490","S01002491","other.eu..member.countries.in.march.2001..1.",1,2011
