Zone Code,all_16_74_employed,managers_senior_officials,prof_occupations,associate_prof_technical_occ,admin_secretarial,skilled_trades_occ,personal_service,sales_customer_service,process_plant_machine_operatives,elementary
60QS004636,17,1,0,2,2,4,4,1,1,2
60QS004637,18,0,1,2,0,3,1,4,2,5
60QS004638,16,1,0,1,3,2,1,4,3,1
60QS004639,17,1,0,2,4,2,0,3,1,4
60QS004640,37,3,0,1,8,4,6,5,2,8
60QS004641,39,2,1,6,4,3,7,4,6,6
60QS004642,59,8,1,4,12,7,7,8,7,5
60QS004643,20,3,0,2,4,0,1,2,2,6
60QS004644,17,0,2,2,0,3,1,3,2,4
60QS004645,25,2,0,5,2,4,5,2,1,4
60QS004646,35,2,6,4,4,3,3,3,3,7
60QS004647,23,2,1,4,7,1,2,2,2,2
60QS004648,44,2,6,8,7,7,2,5,2,5
60QS004649,38,2,3,2,4,1,5,6,3,12
60QS004650,8,0,0,0,2,1,1,2,1,1
60QS004651,14,2,0,4,0,2,1,0,4,1
60QS004652,17,2,0,3,1,2,5,1,0,3
60QS004653,12,1,0,3,3,2,0,3,0,0
60QS004654,62,0,1,5,10,6,4,13,8,15
60QS004655,92,8,13,14,9,7,4,15,10,12
60QS004656,42,4,7,6,6,3,1,5,2,8
60QS004657,60,9,10,12,8,2,4,4,6,5
60QS004658,32,0,4,13,4,5,1,3,0,2
60QS004659,62,2,8,20,9,2,2,7,5,7
60QS004660,114,13,13,29,14,9,6,13,5,12
60QS004661,37,4,3,6,8,1,7,5,1,2
60QS004662,53,3,5,4,10,6,6,7,5,7
60QS004663,48,6,13,12,4,4,1,5,1,2
60QS004664,27,4,6,4,3,4,1,3,1,1
60QS004665,34,3,4,6,3,6,5,3,1,3
60QS004666,50,2,8,13,8,2,5,7,3,2
60QS004667,47,2,5,5,9,6,3,7,1,9
60QS004668,21,1,0,2,1,1,3,2,6,5
60QS004669,15,1,1,4,2,1,1,0,1,4
60QS004670,27,4,3,4,5,2,2,0,5,2
60QS004671,57,5,0,5,8,2,7,8,7,15
60QS004672,20,1,1,1,3,2,1,3,2,6
60QS004673,26,0,0,1,2,3,4,2,5,9
60QS004674,28,0,0,0,5,3,3,4,3,10
60QS004675,19,1,0,1,2,2,5,3,1,4
60QS004676,41,1,3,5,3,2,3,5,8,11
60QS004677,26,3,0,3,5,0,2,0,3,10
60QS004678,44,3,4,5,7,5,5,5,6,4
60QS004679,35,5,2,3,6,5,5,3,3,3
60QS004680,30,0,2,0,3,2,2,5,6,10
60QS004681,25,0,0,3,2,5,1,4,3,7
60QS004682,37,0,1,3,7,6,2,4,5,9
60QS004683,18,0,1,0,1,7,0,3,1,5
60QS004684,32,1,2,3,4,3,2,1,6,10
60QS004685,15,1,0,1,3,3,2,1,2,2
60QS004686,4,1,0,2,0,0,0,1,0,0
60QS004687,25,3,1,4,3,5,3,0,3,3
60QS004688,23,1,0,3,4,4,2,3,2,4
60QS004689,9,0,1,1,0,2,0,2,1,2
60QS004690,30,1,1,1,4,4,5,4,4,6
60QS004691,59,4,4,7,10,8,5,7,7,7
60QS004692,38,1,1,5,11,3,3,6,3,5
60QS004693,37,3,3,3,2,6,4,6,6,4
60QS004694,34,2,1,4,4,7,6,4,2,4
60QS004695,16,2,0,3,1,3,0,3,0,4
60QS004696,26,2,2,3,4,3,3,1,2,6
60QS004697,10,1,0,1,1,1,0,2,0,4
60QS004698,13,1,0,0,2,3,2,1,2,2
60QS004699,58,3,2,9,8,9,7,5,11,4
60QS004700,90,12,3,11,9,12,8,12,12,11
60QS004701,55,1,5,6,11,4,2,8,9,9
60QS004702,19,1,1,2,6,2,0,3,2,2
60QS004703,26,2,1,3,3,1,1,4,5,6
60QS004704,13,0,0,0,2,2,1,2,4,2
60QS004705,9,3,0,0,0,0,2,2,0,2
60QS004706,14,2,1,1,1,2,1,3,0,3
60QS004707,54,2,0,3,10,8,4,8,7,12
60QS004708,65,8,5,13,13,5,4,5,5,7
60QS004709,49,5,5,3,9,8,1,9,5,4
60QS004710,41,2,0,6,7,5,5,6,6,4
60QS004711,53,6,2,5,9,7,7,6,7,4
60QS004712,112,13,8,17,12,20,9,8,10,15
60QS004713,62,13,6,7,11,8,5,5,4,3
60QS004714,42,4,7,3,6,7,2,4,5,4
60QS004715,66,2,6,8,7,7,6,11,12,7
60QS004716,33,3,1,8,6,2,1,3,5,4
60QS004717,25,4,0,2,3,2,1,3,4,6
60QS004718,38,6,2,4,7,5,1,4,4,5
60QS004719,11,2,1,0,2,0,1,2,1,2
60QS004720,25,2,2,3,2,2,2,3,5,4
60QS004721,19,1,2,2,3,0,0,3,3,5
60QS004722,20,3,0,2,3,3,0,1,3,5
60QS004723,12,1,1,1,2,1,0,1,2,3
60QS004724,11,0,0,1,3,1,1,1,3,1
60QS004725,69,15,10,13,8,9,4,5,1,4
60QS004726,34,6,7,2,2,4,4,3,3,3
60QS004727,28,2,3,8,6,3,1,0,4,1
60QS004728,20,2,2,2,7,1,0,3,2,1
60QS004729,37,1,1,4,6,4,2,5,4,10
60QS004730,12,1,0,0,1,1,0,2,4,3
60QS004731,26,1,1,0,3,3,1,5,5,7
60QS004732,59,2,1,7,12,10,8,8,3,8
60QS004733,98,20,8,17,17,8,10,3,11,4
60QS004734,49,7,0,6,8,6,5,7,7,3
60QS004735,84,17,17,14,11,6,4,8,1,6
60QS004736,65,13,9,11,14,4,2,9,1,2
60QS004737,20,1,2,2,5,4,2,1,3,0
60QS004738,65,10,16,7,15,4,5,3,4,1
60QS004739,34,3,3,3,3,3,3,1,5,10
60QS004740,24,1,0,2,0,6,2,5,2,6
60QS004741,74,13,2,12,8,13,4,8,9,5
60QS004742,67,13,2,7,13,9,4,6,7,6
60QS004743,18,0,2,5,2,4,2,0,1,2
60QS004744,10,0,1,0,2,2,1,1,1,2
60QS004745,33,4,1,3,6,4,4,3,5,3
60QS004746,52,6,5,7,7,7,5,3,8,4
60QS004747,14,3,1,2,0,1,0,3,1,3
60QS004748,17,1,2,2,1,3,1,4,0,3
60QS004749,27,1,2,2,2,3,2,6,1,8
60QS004750,13,2,1,0,4,3,0,3,0,0
60QS004751,14,2,0,2,1,1,2,1,0,5
60QS004752,27,3,2,4,4,3,1,4,3,3
60QS004753,96,9,1,13,10,14,11,10,17,11
60QS004754,38,2,0,2,2,7,7,6,6,6
60QS004755,75,6,5,6,7,15,3,7,11,15
60QS004756,69,6,4,9,10,9,4,5,9,13
60QS004757,49,4,4,3,7,5,3,7,8,8
60QS004758,27,1,2,2,6,2,2,3,4,5
60QS004759,14,0,0,1,4,2,1,4,0,2
60QS004760,32,0,0,1,4,4,6,3,6,8
60QS004761,34,0,0,4,5,4,1,5,2,13
60QS004762,22,0,0,0,2,0,2,1,7,10
60QS004763,17,1,0,0,3,2,1,1,2,7
60QS004764,70,8,7,8,11,10,0,3,13,10
60QS004765,86,8,1,13,21,14,6,6,8,9
60QS004766,29,1,0,1,0,4,5,5,2,11
60QS004767,28,3,1,2,1,3,2,2,7,7
60QS004768,30,1,0,1,5,11,2,2,2,6
60QS004769,78,8,1,10,19,7,8,6,9,10
60QS004770,57,7,2,7,7,7,6,4,3,14
60QS004771,63,5,1,6,10,7,8,8,7,11
60QS004772,17,0,0,1,1,4,3,1,3,4
60QS004773,56,0,5,3,8,6,2,6,10,16
60QS004774,33,4,0,4,2,3,1,4,8,7
60QS004775,101,7,1,10,12,20,5,11,18,17
60QS004776,75,10,2,7,7,12,4,8,16,9
60QS004777,19,0,1,3,3,0,1,4,0,7
60QS004778,26,1,0,2,2,2,3,3,5,8
60QS004779,60,11,6,7,8,7,2,9,5,5
60QS004780,35,3,1,2,7,3,1,4,8,6
60QS004781,45,2,3,2,10,7,5,3,6,7
60QS004782,54,8,2,9,9,5,2,5,6,8
60QS004783,65,4,5,4,12,6,3,9,8,14
60QS004784,44,3,3,5,6,10,2,2,1,12
60QS004785,81,5,2,7,22,14,5,3,14,9
60QS004786,37,2,0,4,6,8,5,1,5,6
60QS004787,19,1,0,2,2,3,2,1,2,6
60QS004788,67,5,1,3,13,8,4,6,8,19
60QS004789,31,1,1,4,4,3,3,5,3,7
60QS004790,31,3,1,1,4,1,0,9,3,9
60QS004791,43,3,0,6,4,6,3,9,6,6
60QS004792,24,1,0,3,3,2,2,0,5,8
60QS004793,25,1,1,4,4,7,1,0,3,4
60QS004794,25,1,0,0,2,2,1,5,4,10
60QS004795,12,2,0,0,2,0,2,0,2,4
60QS004796,67,8,5,2,11,1,5,8,12,15
60QS004797,18,2,3,1,1,0,0,1,4,6
60QS004798,10,0,0,2,0,0,0,2,1,5
60QS004799,15,2,1,2,0,0,1,2,0,7
60QS004800,13,1,0,2,2,2,0,3,0,3
60QS004801,20,0,1,0,0,2,3,2,2,10
60QS004802,17,0,0,1,8,0,1,1,2,4
60QS004803,19,2,1,2,4,1,3,2,0,4
60QS004804,11,1,0,0,3,0,1,0,3,3
60QS004805,43,0,8,8,6,2,7,3,2,7
60QS004806,67,9,11,13,11,2,2,8,6,5
60QS004807,45,1,4,5,8,3,1,5,4,14
60QS004808,54,6,3,4,9,4,3,5,8,12
60QS004809,52,2,7,12,6,4,2,8,2,9
60QS004810,83,15,19,20,5,5,7,5,3,4
60QS004811,45,4,8,8,5,4,3,5,3,5
60QS004812,22,2,0,4,3,2,2,1,1,7
60QS004813,52,8,13,1,6,4,2,8,4,6
60QS004814,48,7,9,9,5,4,3,2,2,7
60QS004815,31,2,6,4,3,3,4,3,2,4
60QS004816,19,1,6,2,3,0,0,5,1,1
60QS004817,55,8,7,10,5,5,6,8,1,5
60QS004818,38,8,7,5,4,2,5,4,1,2
60QS004819,31,1,14,5,2,1,2,2,1,3
60QS004820,101,13,24,28,7,4,4,10,3,8
60QS004821,50,8,12,14,2,3,2,4,3,2
60QS004822,18,2,2,6,6,1,0,1,0,0
60QS004823,44,5,8,19,3,1,2,4,0,2
60QS004824,36,9,7,11,1,1,1,3,2,1
60QS004825,28,4,5,5,2,3,2,2,1,4
60QS004826,41,6,16,10,4,0,0,2,3,0
60QS004827,52,10,6,7,9,3,4,2,6,5
60QS004828,54,14,3,13,9,4,1,4,2,4
60QS004829,38,8,12,4,8,0,3,1,0,2
60QS004830,82,14,18,12,9,6,5,9,5,4
60QS004831,25,1,0,2,3,4,4,1,1,9
60QS004832,45,3,1,6,7,4,3,5,8,8
60QS004833,54,11,6,6,11,6,1,8,2,3
60QS004834,50,3,7,8,5,3,10,9,0,5
60QS004835,18,0,0,3,5,1,0,4,2,3
60QS004836,32,6,3,3,2,3,4,7,3,1
60QS004837,23,3,3,7,2,1,2,4,1,0
60QS004838,36,6,1,11,2,4,2,2,0,8
60QS004839,43,4,8,10,2,2,3,4,4,6
60QS004840,35,6,5,7,5,3,2,1,3,3
60QS004841,84,14,16,22,9,4,3,8,3,5
60QS004842,34,6,5,10,5,4,1,0,2,1
60QS004843,82,8,18,14,17,6,3,5,5,6
60QS004844,63,4,8,9,13,8,8,4,2,7
60QS004845,117,20,18,30,12,11,6,6,8,6
60QS004846,79,19,15,17,7,5,5,7,1,3
60QS004847,27,7,8,7,1,1,2,0,1,0
60QS004848,61,7,6,13,16,3,2,8,0,6
60QS004849,48,8,16,11,2,4,0,5,0,2
60QS004850,58,7,14,18,4,6,2,2,1,4
60QS004851,11,2,2,0,3,1,0,1,2,0
60QS004852,36,4,4,5,8,2,2,3,3,5
60QS004853,26,3,2,3,7,1,3,3,3,1
60QS004854,53,5,2,4,8,5,5,6,5,13
60QS004855,11,0,0,0,2,3,1,0,1,4
60QS004856,22,0,1,1,2,2,3,3,2,8
60QS004857,24,0,0,4,3,1,1,2,5,8
60QS004858,16,1,0,2,3,2,2,2,2,2
60QS004859,17,0,1,1,2,3,1,4,2,3
60QS004860,19,1,0,1,5,2,0,2,4,4
60QS004861,15,1,0,0,1,2,3,2,1,5
60QS004862,9,0,1,0,2,0,1,1,1,3
60QS004863,5,0,0,1,0,0,1,1,0,2
60QS004864,24,0,0,5,2,1,1,5,5,5
60QS004865,9,0,0,1,0,3,0,4,0,1
60QS004866,28,3,2,1,7,4,2,4,4,1
60QS004867,39,3,4,6,8,2,3,2,4,7
60QS004868,63,6,5,6,13,4,7,8,5,9
60QS004869,24,2,0,1,3,5,5,1,1,6
60QS004870,15,3,1,0,1,0,0,4,3,3
60QS004871,40,5,0,2,6,7,3,5,6,6
60QS004872,6,0,0,1,1,0,0,1,0,3
60QS004873,18,0,1,2,1,2,0,2,8,2
60QS004874,7,0,0,1,0,1,0,3,0,2
60QS004875,8,0,0,0,0,0,2,0,0,6
60QS004876,11,0,2,2,1,2,0,1,1,2
60QS004877,12,1,1,1,2,0,2,1,1,3
60QS004878,26,2,2,2,3,2,0,4,4,7
60QS004879,14,0,0,1,2,1,4,2,1,3
60QS004880,48,10,4,3,4,4,3,5,5,10
60QS004881,25,3,1,2,0,6,3,4,3,3
60QS004882,71,14,12,13,9,5,3,4,5,6
60QS004883,88,20,30,11,6,3,2,12,2,2
60QS004884,16,2,0,0,2,3,2,2,1,4
60QS004885,38,2,0,4,8,1,5,6,2,10
60QS004886,19,0,1,5,4,2,0,3,0,4
60QS004887,44,7,5,17,2,2,3,3,1,4
60QS004888,58,11,17,12,3,2,4,4,4,1
60QS004889,48,21,13,4,4,0,1,4,0,1
60QS004890,55,11,14,12,5,4,0,5,0,4
60QS004891,8,1,1,1,1,0,3,1,0,0
60QS004892,61,14,19,10,6,1,1,5,2,3
60QS004893,3,1,0,1,0,0,0,1,0,0
60QS004894,110,17,26,26,17,3,3,10,1,7
60QS004895,25,0,1,6,3,3,5,1,2,4
60QS004896,48,8,7,16,3,1,6,2,3,2
60QS004897,53,6,6,14,7,7,3,8,2,0
60QS004898,38,7,7,3,3,4,4,4,1,5
60QS004899,41,8,13,8,4,2,0,4,0,2
60QS004900,49,8,9,8,7,5,4,2,3,3
60QS004901,27,2,3,2,5,3,0,6,3,3
60QS004902,88,12,5,12,18,8,12,10,3,8
60QS004903,57,10,7,10,11,2,5,8,2,2
60QS004904,69,11,9,10,10,5,5,7,3,9
60QS004905,94,7,25,18,10,9,7,9,5,4
60QS004906,46,10,14,9,2,2,3,4,0,2
60QS004907,64,4,5,8,13,6,7,11,4,6
60QS004908,49,5,0,5,9,8,4,7,4,7
60QS004909,37,1,8,5,8,5,2,2,3,3
60QS004910,68,6,6,10,12,10,6,7,9,2
60QS004911,99,11,7,15,27,15,3,6,9,6
60QS004912,48,9,3,6,11,6,1,6,2,4
60QS004913,39,4,3,2,10,6,3,1,5,5
60QS004914,64,5,1,5,17,5,6,4,10,11
60QS004915,62,3,5,4,15,7,5,6,11,6
60QS004916,29,0,1,7,6,1,5,0,3,6
60QS004917,26,3,0,4,2,5,2,5,3,2
60QS004918,52,6,0,3,8,10,1,6,8,10
60QS004919,20,1,1,0,3,3,4,2,2,4
60QS004920,18,1,0,1,4,1,0,4,0,7
60QS004921,52,4,2,7,7,7,4,3,5,13
60QS004922,25,1,1,4,5,2,2,3,3,4
60QS004923,70,3,1,7,11,7,9,14,8,10
60QS004924,12,0,3,0,2,1,0,0,2,4
60QS004925,19,1,0,3,2,2,5,1,0,5
60QS004926,33,2,1,1,4,4,8,3,3,7
60QS004927,32,2,0,4,5,2,3,5,8,3
60QS004928,23,2,0,1,2,3,2,4,3,6
60QS004929,20,3,0,1,3,2,3,1,4,3
60QS004930,16,0,3,1,1,2,1,0,2,6
60QS004931,12,1,0,2,0,0,2,1,2,4
60QS004932,17,1,6,0,2,2,2,1,2,1
60QS004933,10,0,2,3,0,0,0,1,2,2
60QS004934,24,0,0,2,1,2,5,4,5,5
60QS004935,16,0,0,3,0,5,0,1,1,6
60QS004936,77,9,3,7,8,8,11,9,11,11
60QS004937,52,0,1,5,8,5,7,6,8,12
60QS004938,26,7,1,1,4,4,1,3,4,1
60QS004939,15,0,0,3,1,1,3,1,2,4
60QS004940,18,2,0,1,2,1,3,0,3,6
60QS004941,14,0,0,0,2,2,3,3,0,4
60QS004942,15,1,0,0,3,0,1,2,2,6
60QS004943,16,0,0,2,1,2,3,2,1,5
60QS004944,39,1,1,5,6,1,4,6,0,15
60QS004945,19,1,0,7,5,1,1,0,0,4
60QS004946,13,2,0,0,0,2,2,1,2,4
60QS004947,82,23,19,17,6,5,4,4,3,1
60QS004948,62,6,14,8,12,4,3,4,4,7
60QS004949,87,17,9,11,9,11,9,12,5,4
60QS004950,36,5,3,8,8,5,1,5,0,1
60QS004951,71,10,9,6,11,11,6,7,5,6
60QS004952,54,7,3,1,13,10,2,7,4,7
60QS004953,59,3,1,5,9,11,6,8,4,12
60QS004954,32,2,0,1,2,1,6,4,5,11
60QS004955,18,2,0,0,4,1,3,0,3,5
60QS004956,85,15,6,18,14,5,1,10,9,7
60QS004957,81,17,8,12,19,10,1,8,3,3
60QS004958,131,20,8,26,21,17,10,12,7,10
60QS004959,79,10,5,8,10,12,6,13,5,10
60QS004960,114,13,12,17,19,7,4,11,14,17
60QS004961,46,5,2,6,4,4,6,5,7,7
60QS004962,38,3,2,0,6,8,5,1,3,10
60QS004963,16,1,1,0,0,2,2,2,3,5
60QS004964,31,3,0,0,9,6,2,4,2,5
60QS004965,22,3,1,5,2,0,2,1,3,5
60QS004966,11,1,0,1,1,1,2,1,3,1
60QS004967,34,2,0,1,5,2,3,9,5,7
60QS004968,14,0,0,3,2,1,1,4,2,1
60QS004969,37,1,0,4,8,8,3,5,2,6
60QS004970,22,2,0,1,3,0,4,4,1,7
60QS004971,8,1,1,3,0,1,0,1,0,1
60QS004972,37,3,3,7,4,6,4,1,3,6
60QS004973,70,5,3,6,14,12,4,7,8,11
60QS004974,28,2,0,5,4,2,3,4,3,5
60QS004975,82,6,14,15,14,9,5,6,5,8
60QS004976,55,2,1,9,12,8,5,2,4,12
60QS004977,34,3,6,5,5,2,3,1,3,6
60QS004978,25,3,0,2,3,2,3,4,1,7
60QS004979,58,7,8,10,8,6,3,8,3,5
60QS004980,4,0,0,0,1,1,1,0,0,1
60QS004981,46,0,4,11,9,3,6,6,2,5
60QS004982,9,1,0,0,1,0,3,3,0,1
60QS004983,19,0,0,2,2,2,2,2,4,5
60QS004984,53,2,1,7,2,7,7,11,4,12
60QS004985,13,1,0,1,5,1,3,0,1,1
60QS004986,10,0,2,0,0,0,2,2,1,3
60QS004987,60,5,5,10,5,4,6,8,7,10
60QS004988,37,2,4,5,6,3,0,6,5,6
60QS004989,32,1,1,3,9,1,4,4,4,5
60QS004990,13,0,0,2,1,2,1,2,2,3
60QS004991,23,2,0,2,3,4,4,2,1,5
60QS004992,36,3,1,5,6,3,4,5,5,4
60QS004993,36,1,1,6,5,7,2,6,3,5
60QS004994,38,1,3,5,10,5,7,1,4,2
60QS004995,58,10,16,7,6,7,5,3,3,1
60QS004996,54,5,2,13,11,9,1,4,1,8
60QS004997,33,0,0,7,3,7,5,1,4,6
60QS004998,15,0,0,1,1,3,3,1,2,4
60QS004999,27,0,1,4,8,3,1,1,1,8
60QS005000,43,5,1,3,13,3,3,4,4,7
60QS005001,28,1,0,1,5,4,1,4,4,8
60QS005002,31,2,3,5,8,5,2,2,4,0
60QS005003,15,0,0,1,1,1,3,2,2,5
60QS005004,53,2,2,10,9,4,1,4,9,12
60QS005005,72,4,1,15,9,10,9,8,6,10
60QS005006,19,1,0,0,4,4,2,2,4,2
60QS005007,24,2,0,0,4,6,4,4,2,2
60QS005008,22,3,1,0,5,1,3,2,1,6
60QS005009,49,7,4,4,11,10,2,5,4,2
60QS005010,37,1,1,1,7,6,6,8,3,4
60QS005011,97,11,19,17,14,10,5,10,8,3
60QS005012,39,2,1,8,8,3,3,5,4,5
60QS005013,63,10,4,5,16,5,3,6,8,6
60QS005014,56,2,4,5,9,6,5,6,9,10
60QS005015,58,5,3,6,13,6,9,8,4,4
60QS005016,16,2,0,2,3,2,2,2,2,1
60QS005017,16,4,0,0,2,1,3,2,1,3
60QS005018,27,2,0,3,6,5,1,2,5,3
60QS005019,16,0,1,2,3,3,0,2,2,3
60QS005020,38,5,1,1,0,5,6,3,2,15
60QS005021,14,1,1,1,0,3,1,3,1,3
60QS005022,37,0,1,2,4,8,0,6,5,11
60QS005023,24,0,2,1,6,4,0,2,5,4
60QS005024,69,9,11,14,12,5,6,4,5,3
60QS005025,109,18,16,24,16,13,9,6,4,3
60QS005026,55,0,3,7,7,9,8,7,7,7
60QS005027,26,4,1,3,1,3,7,1,1,5
60QS005028,34,2,1,3,5,2,5,1,4,11
60QS005029,34,1,1,2,7,7,8,0,4,4
60QS005030,31,5,0,0,1,4,3,7,3,8
60QS005031,48,2,2,6,7,3,5,5,5,13
60QS005032,25,0,1,2,2,5,2,1,6,6
60QS005033,40,2,1,2,6,6,6,6,5,6
60QS005034,45,1,1,3,6,6,6,8,6,8
60QS005035,71,10,5,13,4,7,11,10,6,5
60QS005036,31,1,1,4,3,6,2,3,3,8
60QS005037,76,6,1,11,17,13,7,10,6,5
60QS005038,61,7,2,4,4,3,7,7,8,19
60QS005039,46,8,1,5,3,5,5,8,8,3
60QS005040,18,0,0,2,4,3,2,3,2,2
60QS005041,66,2,10,9,9,8,9,6,5,8
60QS005042,19,3,2,2,0,2,1,1,2,6
60QS005043,86,11,2,13,21,6,9,6,7,11
60QS005044,91,10,4,6,20,11,6,10,10,14
60QS005045,22,1,0,2,3,0,0,2,2,12
60QS005046,11,1,0,2,3,2,1,0,1,1
60QS005047,92,13,15,8,12,8,12,13,6,5
60QS005048,72,10,8,19,13,9,5,4,1,3
60QS005049,85,10,15,16,18,8,4,5,7,2
60QS005050,65,25,9,10,10,5,1,4,1,0
60QS005051,108,17,10,17,19,13,12,8,7,5
60QS005052,112,20,19,24,11,12,9,6,9,2
60QS005053,82,19,20,17,11,8,1,4,2,0
60QS005054,74,22,16,10,5,6,2,5,3,5
60QS005055,87,9,13,14,17,15,6,3,3,7
60QS005056,152,27,9,29,20,20,11,18,11,7
60QS005057,75,9,5,13,19,9,6,6,7,1
60QS005058,107,19,23,14,14,15,7,7,4,4
60QS005059,91,17,9,20,7,7,5,11,7,8
60QS005060,79,12,2,5,13,18,1,9,8,11
60QS005061,87,18,7,16,9,12,4,9,5,7
60QS005062,73,12,5,12,12,12,4,3,7,6
60QS005063,50,11,3,7,12,2,2,1,8,4
60QS005064,54,10,8,6,9,1,2,3,7,8
60QS005065,45,0,4,6,3,9,5,4,7,7
60QS005066,26,2,1,2,4,5,2,5,2,3
60QS005067,88,17,13,14,14,8,3,8,5,6
60QS005068,97,12,9,17,15,15,3,10,5,11
60QS005069,104,21,16,20,25,5,4,5,5,3
60QS005070,56,6,4,9,11,8,1,5,6,6
60QS005071,86,11,7,15,18,9,5,8,9,4
60QS005072,51,11,4,10,6,6,1,5,6,2
60QS005073,68,6,7,11,8,9,4,6,10,7
60QS005074,57,14,4,5,8,4,2,6,9,5
60QS005075,39,0,2,7,7,1,4,3,10,5
60QS005076,20,1,4,2,5,0,2,2,2,2
60QS005077,18,0,0,2,6,1,2,5,1,1
60QS005078,70,2,4,10,5,9,3,6,11,20
60QS005079,77,19,6,13,11,9,6,6,4,3
60QS005080,97,18,10,12,21,10,4,9,9,4
60QS005081,48,10,5,6,14,2,0,4,5,2
60QS005082,93,9,7,10,19,12,5,11,5,15
60QS005083,46,1,2,7,3,6,9,2,3,13
60QS005084,26,4,0,2,2,4,4,3,2,5
60QS005085,40,2,3,2,2,1,5,4,1,20
60QS005086,17,0,1,1,1,1,3,2,1,7
60QS005087,8,0,0,0,0,1,2,1,0,4
60QS005088,10,1,1,4,1,0,1,0,0,2
60QS005089,70,2,12,10,10,6,6,6,9,9
60QS005090,89,16,21,20,9,7,3,8,0,5
60QS005091,67,13,21,8,7,4,0,9,0,5
60QS005092,46,4,10,8,3,4,4,4,0,9
60QS005093,57,5,7,11,5,2,6,10,0,11
60QS005094,37,5,10,8,5,1,2,5,0,1
60QS005095,57,8,20,13,1,2,2,6,2,3
60QS005096,50,5,9,7,6,6,4,5,0,8
60QS005097,34,6,7,9,1,4,3,2,0,2
60QS005098,48,6,17,9,4,4,2,3,1,2
60QS005099,53,3,12,16,4,2,2,6,4,4
60QS005100,89,9,8,8,5,15,9,10,10,15
60QS005101,71,7,3,7,7,6,8,5,9,19
60QS005102,56,8,21,10,4,3,5,4,0,1
60QS005103,67,10,16,21,10,3,1,2,1,3
60QS005104,105,13,6,10,19,12,8,10,10,17
60QS005105,65,7,1,13,11,7,7,5,7,7
60QS005106,39,10,6,9,6,3,0,2,2,1
60QS005107,49,7,5,8,9,5,4,5,2,4
60QS005108,107,20,17,12,13,15,6,12,7,5
60QS005109,111,21,8,19,12,13,9,10,13,6
60QS005110,119,24,12,25,9,12,19,9,7,2
60QS005111,80,19,15,16,12,3,5,5,3,2
60QS005112,54,8,8,14,8,3,3,4,2,4
60QS005113,92,17,16,15,7,9,9,7,8,4
60QS005114,107,21,10,14,19,13,2,11,5,12
60QS005115,107,18,19,22,13,3,7,7,9,9
60QS005116,104,14,18,20,13,11,4,10,9,5
60QS005117,80,18,8,17,13,6,2,5,2,9
60QS005118,55,8,8,9,7,4,6,4,7,2
60QS005119,16,0,3,2,1,3,3,0,0,4
60QS005120,48,5,0,1,2,1,1,2,18,18
60QS005121,38,5,4,8,4,4,4,4,2,3
60QS005122,13,1,0,3,5,0,1,2,0,1
60QS005123,27,0,2,2,9,0,4,5,4,1
60QS005124,39,4,4,14,2,0,3,8,1,3
60QS005125,40,8,5,6,10,5,1,2,1,2
60QS005126,59,9,4,10,9,5,6,5,7,4
60QS005127,63,6,9,10,14,7,1,4,3,9
60QS005128,86,3,11,27,7,5,2,10,6,15
60QS005129,83,8,16,26,9,8,2,9,1,4
60QS005130,70,12,24,15,4,2,3,6,1,3
60QS005131,50,8,13,12,3,4,3,2,2,3
60QS005132,32,0,0,3,4,4,6,1,3,11
60QS005133,14,1,1,0,3,2,1,3,0,3
60QS005134,3,0,1,0,0,0,0,0,1,1
60QS005135,20,3,0,4,5,3,0,2,0,3
60QS005136,9,1,0,1,4,0,0,2,0,1
60QS005137,9,0,0,1,0,2,0,1,3,2
60QS005138,64,7,1,4,11,7,5,8,12,9
60QS005139,73,6,4,12,12,10,6,10,8,5
60QS005140,111,23,36,21,13,6,1,9,1,1
60QS005141,34,10,9,3,4,5,0,2,0,1
60QS005142,86,27,22,17,6,3,1,3,2,5
60QS005143,74,11,10,8,14,10,1,6,9,5
60QS005144,37,3,7,9,5,4,3,2,2,2
60QS005145,25,0,1,4,2,3,4,3,0,8
60QS005146,44,9,6,18,5,2,1,2,0,1
60QS005147,46,4,5,4,8,3,7,4,3,8
60QS005148,20,2,0,2,3,1,5,3,2,2
60QS005149,97,25,5,14,13,12,9,8,6,5
60QS005150,173,30,16,26,23,25,15,16,7,15
60QS005151,94,14,7,13,11,15,8,14,6,6
60QS005152,74,6,9,13,14,14,3,5,6,4
60QS005153,30,4,0,7,4,1,1,3,3,7
60QS005154,50,10,4,6,8,6,6,4,1,5
60QS005155,75,9,3,11,15,11,5,7,5,9
60QS005156,133,21,13,21,15,17,11,13,13,9
60QS005157,86,17,8,12,13,12,3,12,4,5
60QS005158,105,4,6,7,13,10,8,22,1,34
60QS005159,67,4,20,12,17,2,0,3,1,8
60QS005160,57,11,12,10,12,3,2,3,1,3
60QS005161,21,4,2,5,0,0,2,3,0,5
60QS005162,37,3,12,9,5,1,1,2,2,2
60QS005163,63,21,16,10,3,3,3,5,0,2
60QT000001,61,11,12,13,4,11,6,0,0,4
60QT000002,73,15,8,6,7,14,9,2,6,6
60QT000003,41,12,5,2,3,9,2,0,1,7
60QT000004,40,9,3,3,4,8,2,0,3,8
60QT000005,32,6,3,6,3,5,3,2,0,4
60QT000006,70,13,3,7,4,9,7,3,4,20
60QT000007,86,17,7,5,3,12,4,6,11,21
